ID_CLIENTE,SAFRA_REF,DATA_EMISSAO_DOCUMENTO,DATA_PAGAMENTO,DATA_VENCIMENTO,VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,DATA_CADASTRO,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
963687627963462983,2018-11,2018-11-13,2018-11-29,2018-11-29,51976.65,6.99,296723.0,117.0,2012-03-11,Juridico,Comércio,BOL,MEDIO,89
1192810733461560329,2018-11,2018-11-05,2018-12-05,2018-12-05,60180.0,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
1192810733461560329,2018-11,2018-11-07,2018-12-07,2018-12-07,45246.8,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
1192810733461560329,2018-11,2018-11-11,2018-12-11,2018-12-11,56998.2,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
1192810733461560329,2018-11,2018-11-12,2018-12-12,2018-12-12,74532.0,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
1192810733461560329,2018-11,2018-11-14,2018-12-14,2018-12-14,69599.75,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
1192810733461560329,2018-11,2018-11-14,2018-12-14,2018-12-14,74706.0,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
1192810733461560329,2018-11,2018-11-15,2018-12-14,2018-12-17,33452.9,4.99,751552.0,85.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,95
5635781225931111684,2018-11,2018-11-05,2018-11-21,2018-11-21,27539.95,5.99,71262.0,98.0,2014-04-06,Juridico,Comércio,HOTMAIL,MEDIO,16
5635781225931111684,2018-11,2018-11-11,2018-11-27,2018-11-27,43700.6,5.99,71262.0,98.0,2014-04-06,Juridico,Comércio,HOTMAIL,MEDIO,16
7986579715832156923,2018-11,2018-11-05,2018-12-31,2018-12-17,989.17,6.99,25333.0,131.0,2015-10-26,Juridico,Comércio,GMAIL,PEQUENO,87
1104269683367198574,2018-11,2018-11-05,2018-11-21,2018-11-21,42066.2,5.99,191466.0,117.0,2000-08-15,Juridico,Serviços,AOL,PEQUENO,35
1104269683367198574,2018-11,2018-11-14,2018-11-30,2018-11-30,39401.7,5.99,191466.0,117.0,2000-08-15,Juridico,Serviços,AOL,PEQUENO,35
7779268298304613772,2018-11,2018-11-05,2018-11-21,2018-11-21,27418.05,5.99,398960.0,117.0,2011-02-14,Juridico,Indústria,GMAIL,GRANDE,13
7779268298304613772,2018-11,2018-11-08,2018-11-26,2018-11-26,31488.75,5.99,398960.0,117.0,2011-02-14,Juridico,Indústria,GMAIL,GRANDE,13
9205015186723569289,2018-11,2018-11-06,2018-11-23,2018-11-23,15350.0,4.99,265018.0,108.0,2012-03-11,Juridico,Comércio,GMAIL,PEQUENO,89
4591193860232697465,2018-11,2018-11-06,2018-11-22,2018-11-26,16953.3,5.99,266389.0,109.0,2015-10-06,Juridico,Comércio,YAHOO,MEDIO,29
1299146298565441811,2018-11,2018-11-06,2018-11-22,2018-11-22,27283.29,5.99,194416.0,107.0,2000-08-15,Juridico,Serviços,HOTMAIL,MEDIO,21
4769364850030443969,2018-11,2018-11-06,2018-11-22,2018-11-22,61541.55,5.99,87615.0,116.0,2000-08-15,Juridico,Indústria,HOTMAIL,MEDIO,27
4769364850030443969,2018-11,2018-11-15,2018-12-05,2018-12-05,627.97,5.99,87615.0,116.0,2000-08-15,Juridico,Indústria,HOTMAIL,MEDIO,27
7141263195360679278,2018-11,2018-11-06,2018-11-27,2018-11-27,80431.17,5.99,213291.0,105.0,2000-08-15,Juridico,Comércio,AOL,MEDIO,90
7141263195360679278,2018-11,2018-11-14,2018-12-05,2018-12-05,78637.72,5.99,213291.0,105.0,2000-08-15,Juridico,Comércio,AOL,MEDIO,90
3760177249735580557,2018-11,2018-11-06,2018-12-18,2018-12-12,61650.0,4.99,25788.0,110.0,2012-03-15,Juridico,Comércio,GMAIL,GRANDE,77
4858887739802767402,2018-11,2018-11-06,2018-12-20,2018-12-20,2443.86,5.99,75168.0,127.0,2004-08-25,Juridico,Comércio,YAHOO,MEDIO,25
4858887739802767402,2018-11,2018-11-14,2018-11-29,2018-11-30,21341.75,5.99,75168.0,127.0,2004-08-25,Juridico,Comércio,YAHOO,MEDIO,25
4858887739802767402,2018-11,2018-11-15,2018-12-03,2018-12-03,14947.55,5.99,75168.0,127.0,2004-08-25,Juridico,Comércio,YAHOO,MEDIO,25
1210783884008131648,2018-11,2018-11-06,2018-11-23,2018-11-23,40785.7,4.99,243771.0,95.0,2000-08-15,Juridico,Serviços,YAHOO,MEDIO,13
5091815447165974815,2018-11,2018-11-06,2018-12-03,2018-12-04,33400.4,5.99,498431.0,110.0,2007-01-16,Juridico,Serviços,AOL,PEQUENO,72
1953058402621337677,2018-11,2018-11-07,2018-11-26,2018-11-26,190762.58,4.99,609511.0,97.0,2017-11-26,Juridico,Indústria,GMAIL,PEQUENO,78
1953058402621337677,2018-11,2018-11-12,2018-11-30,2018-11-30,200863.85,4.99,609511.0,97.0,2017-11-26,Juridico,Indústria,GMAIL,PEQUENO,78
1953058402621337677,2018-11,2018-11-14,2018-12-03,2018-12-03,188061.9,4.99,609511.0,97.0,2017-11-26,Juridico,Indústria,GMAIL,PEQUENO,78
3555655653190753786,2018-11,2018-11-07,2018-12-19,2018-12-19,15542.87,4.99,8980.0,117.93810019518543,2017-08-21,Pessoa_Fisica,Serviços,HOTMAIL,PEQUENO,47
1492506290963489177,2018-11,2018-11-07,2018-11-23,2018-11-23,52396.2,4.99,93406.0,121.0,2000-08-15,Juridico,Serviços,HOTMAIL,GRANDE,35
511305041047444825,2018-11,2018-11-07,2018-11-23,2018-11-23,20502.35,5.99,164013.0,72.0,2011-02-14,Juridico,Serviços,YAHOO,GRANDE,49
511305041047444825,2018-11,2018-11-10,2018-11-26,2018-11-27,12447.6,5.99,164013.0,72.0,2011-02-14,Juridico,Serviços,YAHOO,GRANDE,49
511305041047444825,2018-11,2018-11-15,2018-12-03,2018-12-03,20252.35,5.99,164013.0,72.0,2011-02-14,Juridico,Serviços,YAHOO,GRANDE,49
8623308321032624474,2018-11,2018-11-07,2018-11-26,2018-11-26,45369.55,4.99,94209.0,89.0,2015-07-20,Juridico,Comércio,GMAIL,GRANDE,28
6731795019313479942,2018-11,2018-11-07,2018-11-23,2018-11-23,123050.22,8.99,487931.0,114.0,2000-08-15,Juridico,Comércio,GMAIL,GRANDE,86
1579681122696922043,2018-11,2018-11-08,2018-11-29,2018-11-29,96924.0,4.99,225865.0,102.0,2000-08-15,Juridico,Comércio,HOTMAIL,MEDIO,29
8398000036517692656,2018-11,2018-11-08,2018-11-26,2018-11-26,100237.1,4.99,182637.0,108.0,2013-06-16,Juridico,Serviços,HOTMAIL,GRANDE,45
8398000036517692656,2018-11,2018-11-10,2018-11-29,2018-11-29,98186.84,4.99,182637.0,108.0,2013-06-16,Juridico,Serviços,HOTMAIL,GRANDE,45
2467590416042313927,2018-11,2018-11-08,2018-11-26,2018-11-26,49360.0,6.99,88678.0,90.0,2000-08-15,Juridico,Indústria,YAHOO,PEQUENO,12
2214132103234633622,2018-11,2018-11-08,2018-12-10,2018-12-10,96933.0,5.99,67451.0,66.0,2012-06-04,Juridico,Indústria,YAHOO,MEDIO,37
8332840690177201182,2018-11,2018-11-08,2018-11-29,2018-11-29,57684.41,11.99,253336.0,95.0,2014-02-19,Juridico,Serviços,GMAIL,MEDIO,68
4512887927067894301,2018-11,2018-11-08,2018-11-30,2018-11-30,53702.04,4.99,99157.0,113.0,2013-11-24,Juridico,Comércio,GMAIL,MEDIO,87
4512887927067894301,2018-11,2018-11-15,2018-12-03,2018-12-03,29948.2,4.99,99157.0,113.0,2013-11-24,Juridico,Comércio,GMAIL,MEDIO,87
824632039241482307,2018-11,2018-11-08,2018-11-26,2018-11-26,15052.51,5.99,93921.0,84.0,2011-05-19,Juridico,Serviços,YAHOO,MEDIO,65
6681781879793693802,2018-11,2018-11-08,2018-11-26,2018-11-26,59622.2,4.99,87195.0,138.0,2011-02-14,Juridico,Indústria,AOL,MEDIO,64
2208316821038817776,2018-11,2018-11-08,2018-11-26,2018-11-26,27066.8,5.99,331558.0,104.0,2015-12-13,Juridico,Comércio,HOTMAIL,MEDIO,36
2208316821038817776,2018-11,2018-11-11,2018-11-29,2018-11-29,39962.65,5.99,331558.0,104.0,2015-12-13,Juridico,Comércio,HOTMAIL,MEDIO,36
5692263270628375692,2018-11,2018-11-09,2018-12-04,2018-12-04,37037.24,4.99,353483.0,115.0,2000-08-15,Juridico,Indústria,YAHOO,MEDIO,89
5795100045494475994,2018-11,2018-11-09,2018-12-10,2018-12-10,48904.51,5.99,263585.0,115.0,2015-09-07,Juridico,Comércio,HOTMAIL,GRANDE,36
8522044805243541048,2018-11,2018-11-09,2018-11-26,2018-11-26,15359.9,11.99,427966.0,83.0,2018-01-07,Juridico,Serviços,HOTMAIL,MEDIO,25
2785178201607654410,2018-11,2018-11-09,2018-11-27,2018-11-27,42631.8,5.99,846447.0,89.0,2011-02-14,Juridico,Indústria,GMAIL,PEQUENO,15
5487870288449327165,2018-11,2018-11-09,2018-11-26,2018-11-26,82570.12,6.99,295162.0,122.0,2015-11-08,Juridico,Comércio,BOL,MEDIO,68
8897340779547593728,2018-11,2018-11-09,2018-11-26,2018-11-26,32754.5,11.99,112626.0,125.0,2017-07-05,Juridico,Indústria,GMAIL,GRANDE,71
5369576709077493659,2018-11,2018-11-09,2018-12-03,2018-12-03,30009.58,4.99,183618.0,140.0,2000-08-15,Juridico,Indústria,GMAIL,GRANDE,12
5369576709077493659,2018-11,2018-11-15,2018-12-10,2018-12-10,11720.52,4.99,183618.0,140.0,2000-08-15,Juridico,Indústria,GMAIL,GRANDE,12
8480109508191086169,2018-11,2018-11-09,2018-11-26,2018-11-26,97740.8,6.99,162705.0,109.0,2011-02-14,Juridico,Indústria,GMAIL,PEQUENO,40
3192341047315717823,2018-11,2018-11-09,2018-11-26,2018-11-26,47695.0,11.99,532548.0,91.0,2002-01-24,Juridico,Serviços,HOTMAIL,MEDIO,31
7963861799566207637,2018-11,2018-11-11,2018-12-05,2018-12-05,63002.78,8.99,600907.0,133.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,95
2773493808492482979,2018-11,2018-11-11,2018-12-03,2018-12-03,48826.53,6.99,27107.0,130.0,2017-02-05,Juridico,Comércio,YAHOO,PEQUENO,86
4202876623878743806,2018-11,2018-11-11,2018-11-29,2018-11-29,47342.3,4.99,329104.0,109.0,2009-04-28,Juridico,Serviços,YAHOO,GRANDE,13
252206310123393284,2018-11,2018-11-11,2018-12-05,2018-12-03,17118.73,5.99,568623.0,67.0,2013-10-21,Juridico,Serviços,YAHOO,PEQUENO,98
252206310123393284,2018-11,2018-11-11,2018-12-03,2018-12-03,12537.76,5.99,568623.0,67.0,2013-10-21,Juridico,Serviços,YAHOO,PEQUENO,98
252206310123393284,2018-11,2018-11-15,2018-12-06,2018-12-05,792.22,5.99,568623.0,67.0,2013-10-21,Juridico,Serviços,YAHOO,PEQUENO,98
8400764778654490278,2018-11,2018-11-11,2018-12-03,2018-12-03,32438.57,5.99,226334.0,122.0,2016-08-11,Juridico,Comércio,GMAIL,MEDIO,80
8400764778654490278,2018-11,2018-11-13,2018-12-03,2018-12-03,37336.49,5.99,226334.0,122.0,2016-08-11,Juridico,Comércio,GMAIL,MEDIO,80
8400764778654490278,2018-11,2018-11-14,2018-12-04,2018-12-04,44078.01,5.99,226334.0,122.0,2016-08-11,Juridico,Comércio,GMAIL,MEDIO,80
959720947754650706,2018-11,2018-11-11,2018-11-28,2018-11-28,19368.06,5.99,315139.0,120.0,2017-08-06,Juridico,Indústria,YAHOO,MEDIO,95
6448580780254847411,2018-11,2018-11-12,2018-11-29,2018-11-29,17590.78,6.99,217580.0,104.0,2018-05-13,Juridico,Indústria,GMAIL,MEDIO,89
7986658810701126728,2018-11,2018-11-12,2018-12-26,2018-12-18,54033.0,11.99,22436.0,112.0,2015-05-11,Juridico,Serviços,HOTMAIL,PEQUENO,78
1559814738862939390,2018-11,2018-11-12,2018-12-12,2018-12-12,114794.0,6.99,204203.0,131.0,2018-01-28,Juridico,Indústria,OUTLOOK,MEDIO,78
465309249432033993,2018-11,2018-11-12,2018-12-06,2018-12-07,16950.72,6.99,291095.0,96.0,2014-07-23,Juridico,Comércio,GMAIL,GRANDE,76
6817075905797098547,2018-11,2018-11-12,2018-12-12,2018-12-12,131040.0,4.99,175330.0,124.0,2007-05-02,Juridico,Serviços,AOL,GRANDE,16
1696462947583294958,2018-11,2018-11-13,2018-11-30,2018-11-30,80125.62,4.99,549642.0,138.0,2000-08-15,Juridico,Serviços,BOL,PEQUENO,21
1696462947583294958,2018-11,2018-11-14,2018-12-03,2018-12-03,58179.66,4.99,549642.0,138.0,2000-08-15,Juridico,Serviços,BOL,PEQUENO,21
5875663709136533612,2018-11,2018-11-13,2018-11-28,2018-11-28,18017.0,5.99,478488.0,110.0,2018-08-05,Juridico,Serviços,OUTLOOK,GRANDE,87
4831939798545673038,2018-11,2018-11-13,2018-12-26,2018-12-26,76310.0,4.99,118839.0,119.0,2006-08-02,Juridico,Comércio,GMAIL,GRANDE,89
4956614249204803652,2018-11,2018-11-14,2018-11-29,2018-11-29,49965.0,5.99,268966.0,97.0,2017-06-20,Juridico,Serviços,YAHOO,MEDIO,57
4317696664583463091,2018-11,2018-11-14,2018-12-04,2018-12-04,32414.21,5.99,180860.0,110.0,2018-03-25,Juridico,Comércio,GMAIL,GRANDE,78
6815351437572393426,2018-11,2018-11-14,2018-12-03,2018-12-03,138975.31,5.99,246916.0,107.0,2011-02-23,Juridico,Serviços,YAHOO,MEDIO,38
6815351437572393426,2018-11,2018-11-15,2018-12-03,2018-12-03,92650.2,5.99,246916.0,107.0,2011-02-23,Juridico,Serviços,YAHOO,MEDIO,38
8245393384938410770,2018-11,2018-11-14,2018-12-03,2018-12-14,14204.35,11.99,136613.0,111.0,2004-12-06,Juridico,Indústria,HOTMAIL,MEDIO,97
8245393384938410770,2018-11,2018-11-14,2018-12-03,2018-12-14,62656.01,11.99,136613.0,111.0,2004-12-06,Juridico,Indústria,HOTMAIL,MEDIO,97
710593997981520423,2018-11,2018-11-15,2018-12-03,2018-12-03,55233.6,5.99,160530.0,106.0,2016-05-04,Juridico,Comércio,GMAIL,PEQUENO,60
4334472256949955221,2018-11,2018-11-15,2018-12-03,2018-12-03,35251.4,5.99,572990.0,107.0,2012-03-11,Juridico,Serviços,YAHOO,GRANDE,88
3093415403379897112,2018-11,2018-11-15,2018-12-03,2018-12-03,33285.0,4.99,3566.0,97.0,2011-02-14,Juridico,Serviços,AOL,MEDIO,14
3275327267689584006,2018-11,2018-11-15,2019-03-28,2019-02-05,450.23,5.99,19298.0,112.0,2016-01-31,Juridico,Indústria,HOTMAIL,MEDIO,68
940214356651040716,2018-11,2018-11-15,2019-03-29,2018-12-05,568.9,4.99,71900.0,80.0,2013-07-29,Juridico,Indústria,GMAIL,GRANDE,45
4395946187332973749,2018-11,2018-11-15,2018-12-03,2018-12-03,30488.45,5.99,377432.0,128.0,2000-08-15,Juridico,Serviços,GMAIL,MEDIO,18
4769364850030443969,2018-11,2018-11-16,2018-12-03,2018-12-03,76383.89,5.99,87615.0,116.0,2000-08-15,Juridico,Indústria,HOTMAIL,MEDIO,27
4769364850030443969,2018-11,2018-11-19,2018-12-05,2018-12-05,44290.8,5.99,87615.0,116.0,2000-08-15,Juridico,Indústria,HOTMAIL,MEDIO,27
4769364850030443969,2018-12,2018-12-02,2018-12-18,2018-12-18,38505.04,5.99,66918.0,112.0,2000-08-15,Juridico,Indústria,HOTMAIL,MEDIO,27
4769364850030443969,2018-12,2018-12-11,2018-12-27,2018-12-27,31862.85,5.99,66918.0,112.0,2000-08-15,Juridico,Indústria,HOTMAIL,MEDIO,27
1551531256789550891,2018-11,2018-11-16,2018-12-03,2018-12-03,41773.15,5.99,169785.0,104.0,2011-02-14,Juridico,Serviços,YAHOO,GRANDE,11
1551531256789550891,2018-11,2018-11-19,2018-12-05,2018-12-05,41238.25,5.99,169785.0,104.0,2011-02-14,Juridico,Serviços,YAHOO,GRANDE,11
5786895437851445408,2018-11,2018-11-16,2018-12-10,2018-12-10,107982.99,4.99,242650.0,133.0,2012-03-11,Juridico,Comércio,HOTMAIL,GRANDE,88
5786895437851445408,2018-12,2018-12-03,2019-01-07,2019-01-07,1182.0,4.99,230955.0,122.0,2012-03-11,Juridico,Comércio,HOTMAIL,GRANDE,88
2805743565496207618,2018-11,2018-11-16,2018-12-11,2018-12-11,43684.79,4.99,220230.0,125.0,2016-11-27,Juridico,Indústria,GMAIL,GRANDE,28
2805743565496207618,2018-11,2018-11-19,2018-12-14,2018-12-14,87497.4,4.99,220230.0,125.0,2016-11-27,Juridico,Indústria,GMAIL,GRANDE,28
2805743565496207618,2018-12,2018-12-15,2019-01-10,2019-01-10,70545.52,4.99,199327.0,116.0,2016-11-27,Juridico,Indústria,GMAIL,GRANDE,28
5432443358006556295,2018-11,2018-11-16,2018-12-05,2018-12-05,30015.1,6.99,405543.0,104.0,2006-01-09,Juridico,Serviços,GMAIL,MEDIO,13
5432443358006556295,2018-11,2018-11-25,2018-12-14,2018-12-14,48929.81,6.99,405543.0,104.0,2006-01-09,Juridico,Serviços,GMAIL,MEDIO,13
5432443358006556295,2018-12,2018-12-13,2019-01-08,2019-01-02,36685.4,6.99,463519.0,101.0,2006-01-09,Juridico,Serviços,GMAIL,MEDIO,13
8255085612985072878,2018-11,2018-11-16,2018-12-03,2018-12-03,168120.6,5.99,150262.0,115.0,2013-11-25,Juridico,Comércio,GMAIL,GRANDE,98
8123515208041701633,2018-11,2018-11-16,2018-12-03,2018-12-03,58473.6,11.99,314506.0,74.0,2011-02-14,Juridico,Serviços,GMAIL,PEQUENO,26
8123515208041701633,2018-12,2018-12-03,2018-12-21,2018-12-21,59154.93,11.99,62353.0,77.0,2011-02-14,Juridico,Serviços,GMAIL,PEQUENO,26
8123515208041701633,2018-12,2018-12-03,2019-01-29,2019-01-07,945.6,11.99,62353.0,77.0,2011-02-14,Juridico,Serviços,GMAIL,PEQUENO,26
8123515208041701633,2018-12,2018-12-08,2018-12-26,2018-12-26,36976.2,11.99,62353.0,77.0,2011-02-14,Juridico,Serviços,GMAIL,PEQUENO,26
7031913170099381454,2018-11,2018-11-16,2018-12-03,2018-12-03,15579.15,4.99,472794.0,98.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
7031913170099381454,2018-11,2018-11-20,2018-12-06,2018-12-06,15044.15,4.99,472794.0,98.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
7031913170099381454,2018-11,2018-11-22,2018-12-10,2018-12-10,36789.96,4.99,472794.0,98.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
7031913170099381454,2018-11,2018-11-22,2018-12-10,2018-12-10,38984.79,4.99,472794.0,98.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
7031913170099381454,2018-11,2018-11-30,2018-12-17,2018-12-17,15144.15,4.99,472794.0,98.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
7031913170099381454,2018-12,2018-12-03,2018-12-20,2018-12-20,38335.83,4.99,124084.0,94.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
7031913170099381454,2018-12,2018-12-16,2019-01-02,2019-01-02,18775.65,4.99,124084.0,94.0,2011-02-14,Juridico,Serviços,HOTMAIL,MEDIO,48
2032592272238235730,2018-11,2018-11-16,2018-12-03,2018-12-03,32726.25,5.99,73370.0,81.0,2009-04-21,Juridico,Indústria,YAHOO,MEDIO,38
2032592272238235730,2018-11,2018-11-21,2018-12-10,2018-12-10,40093.3,5.99,73370.0,81.0,2009-04-21,Juridico,Indústria,YAHOO,MEDIO,38
2032592272238235730,2018-12,2018-12-05,2018-12-24,2018-12-24,20557.85,5.99,612426.0,85.0,2009-04-21,Juridico,Indústria,YAHOO,MEDIO,38
5974858472822751652,2018-11,2018-11-16,2018-12-03,2018-12-03,23407.4,8.99,172353.0,119.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,13
5974858472822751652,2018-11,2018-11-25,2018-12-11,2018-12-11,59878.1,8.99,172353.0,119.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,13
5974858472822751652,2018-11,2018-11-30,2018-12-17,2018-12-17,42064.9,8.99,172353.0,119.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,13
5974858472822751652,2018-12,2018-12-11,2018-12-26,2018-12-27,30165.16,8.99,399031.0,117.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,13
5974858472822751652,2018-12,2018-12-14,2019-01-02,2019-01-02,59580.1,8.99,399031.0,117.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,13
5974858472822751652,2018-12,2018-12-16,2019-01-02,2019-01-02,41582.2,8.99,399031.0,117.0,2000-08-15,Juridico,Indústria,GMAIL,PEQUENO,13
7626832470282570499,2018-11,2018-11-16,2018-12-03,2018-12-03,55466.0,4.99,244490.0,122.0,2011-02-14,Juridico,Serviços,HOTMAIL,GRANDE,29
7626832470282570499,2018-11,2018-11-27,2018-12-12,2018-12-13,41029.0,4.99,244490.0,122.0,2011-02-14,Juridico,Serviços,HOTMAIL,GRANDE,29
7626832470282570499,2018-12,2018-12-07,2018-12-24,2018-12-24,10750.2,4.99,157055.0,111.0,2011-02-14,Juridico,Serviços,HOTMAIL,GRANDE,29
7626832470282570499,2018-12,2018-12-11,2018-12-27,2018-12-27,28667.2,4.99,157055.0,111.0,2011-02-14,Juridico,Serviços,HOTMAIL,GRANDE,29
7626832470282570499,2018-12,2018-12-16,2019-01-02,2019-01-02,26052.37,4.99,157055.0,111.0,2011-02-14,Juridico,Serviços,HOTMAIL,GRANDE,29
7970976988071755401,2018-11,2018-11-16,2018-12-24,2018-12-24,74953.78,5.99,317631.0,128.0,2006-09-11,Juridico,Comércio,YAHOO,GRANDE,68
7970976988071755401,2018-11,2018-11-26,2019-01-02,2019-01-02,69387.55,5.99,317631.0,128.0,2006-09-11,Juridico,Comércio,YAHOO,GRANDE,68
7970976988071755401,2018-12,2018-12-12,2019-01-17,2019-01-17,65518.64,5.99,564877.0,124.0,2006-09-11,Juridico,Comércio,YAHOO,GRANDE,68
187117706370645370,2018-11,2018-11-16,2018-12-04,2018-12-04,42126.34,6.99,29259.0,87.0,2009-04-01,Juridico,Serviços,YAHOO,MEDIO,78
187117706370645370,2018-12,2018-12-03,2019-02-07,2019-01-07,945.6,6.99,489406.0,115.0,2009-04-01,Juridico,Serviços,YAHOO,MEDIO,78
1210783884008131648,2018-11,2018-11-16,2018-12-04,2018-12-04,48990.0,4.99,243771.0,95.0,2000-08-15,Juridico,Serviços,YAHOO,MEDIO,13
1210783884008131648,2018-11,2018-11-20,2018-12-07,2018-12-07,44798.65,4.99,243771.0,95.0,2000-08-15,Juridico,Serviços,YAHOO,MEDIO,13
1210783884008131648,2018-11,2018-11-30,2018-12-18,2018-12-18,42160.0,4.99,243771.0,95.0,2000-08-15,Juridico,Serviços,YAHOO,MEDIO,13
1210783884008131648,2018-12,2018-12-02,2018-12-19,2018-12-19,54305.01,4.99,380777.0,88.0,2000-08-15,Juridico,Serviços,YAHOO,MEDIO,13
1210783884008131648,2018-12,2018-12-12,2019-01-02,2019-01-02,60730.01,4.99,380777.0,88.0,2000-08-15,Juridico,Serviços,YAHOO,MEDIO,13
7707459425750676368,2018-11,2018-11-16,2018-12-04,2018-12-03,19777.65,5.99,686392.0,121.0,2007-09-05,Juridico,Serviços,YAHOO,MEDIO,60
7707459425750676368,2018-12,2018-12-09,2018-12-26,2018-12-26,19695.25,5.99,296315.0,128.0,2007-09-05,Juridico,Serviços,YAHOO,MEDIO,60
7707459425750676368,2018-12,2018-12-12,2019-01-02,2019-01-02,36062.2,5.99,296315.0,128.0,2007-09-05,Juridico,Serviços,YAHOO,MEDIO,60
7707459425750676368,2018-12,2018-12-13,2019-01-02,2019-01-02,19163.75,5.99,296315.0,128.0,2007-09-05,Juridico,Serviços,YAHOO,MEDIO,60
6217788509719675691,2018-11,2018-11-16,2018-12-05,2018-12-05,93357.41,5.99,507477.0,135.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,37
6217788509719675691,2018-11,2018-11-22,2018-12-11,2018-12-11,59478.61,5.99,507477.0,135.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,37
6217788509719675691,2018-11,2018-11-25,2018-12-14,2018-12-14,29576.45,5.99,507477.0,135.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,37
6217788509719675691,2018-11,2018-11-30,2018-12-19,2018-12-19,35095.01,5.99,507477.0,135.0,2011-02-14,Juridico,Comércio,GMAIL,MEDIO,37
2808145376905474927,2018-11,2018-11-16,2018-12-10,2018-12-01,121.3,5.99,151630.0,116.0,2011-02-14,Juridico,Serviços,YAHOO,MEDIO,64
2808145376905474927,2018-12,2018-12-03,2019-03-29,2019-03-06,1182.0,5.99,65163.0,117.0,2011-02-14,Juridico,Serviços,YAHOO,MEDIO,64
3698481516392183789,2018-11,2018-11-16,2018-12-04,2018-12-04,43355.59,8.99,629814.0,132.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,87
3698481516392183789,2018-11,2018-11-23,2018-12-11,2018-12-11,45591.56,8.99,629814.0,132.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,87
3698481516392183789,2018-12,2018-12-13,2019-01-02,2019-01-02,45608.71,8.99,279243.0,130.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,87
4724876423989598202,2018-11,2018-11-16,2018-12-04,2018-12-04,20403.55,6.99,61470.0,120.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,38
4724876423989598202,2018-11,2018-11-20,2018-12-12,2018-12-12,47825.37,6.99,61470.0,120.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,38
4724876423989598202,2018-11,2018-11-21,2018-12-14,2018-12-14,31203.81,6.99,61470.0,120.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,38
4724876423989598202,2018-11,2018-11-30,2018-12-18,2018-12-18,12537.79,6.99,61470.0,120.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,38
4724876423989598202,2018-12,2018-12-12,2019-01-04,2019-01-04,15096.39,6.99,478202.0,123.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,38
4724876423989598202,2018-12,2018-12-16,2019-01-07,2019-01-07,60838.15,6.99,478202.0,123.0,2011-02-14,Juridico,Indústria,GMAIL,MEDIO,38
2455576782104041698,2018-11,2018-11-16,2018-12-03,2018-12-03,29509.95,4.99,263117.0,105.0,2000-08-15,Juridico,Comércio,HOTMAIL,GRANDE,46
2455576782104041698,2018-12,2018-12-09,2018-12-26,2018-12-26,30234.91,4.99,69344.0,102.0,2000-08-15,Juridico,Comércio,HOTMAIL,GRANDE,46
5799279645678609726,2018-11,2018-11-16,2018-11-30,2018-12-01,70788.8,6.99,39607.0,145.0,2015-11-15,Juridico,Indústria,HOTMAIL,GRANDE,89
5799279645678609726,2018-11,2018-11-26,2018-12-17,2018-12-11,495.7,6.99,39607.0,145.0,2015-11-15,Juridico,Indústria,HOTMAIL,GRANDE,89
5799279645678609726,2018-12,2018-12-03,2018-12-31,2018-12-18,13.9,6.99,190768.0,150.0,2015-11-15,Juridico,Indústria,HOTMAIL,GRANDE,89
